	COND	CONDIRR	DN	DNN	IMP	IN	IRR	MODAL	QUEST	RESTR	all_occ	all_other	lemma	nonver	pos
3015	0	0	0	0	0	0	0	2	0	0	12	12	завалить	2	VERB
3016	0	0	2	0	0	0	0	0	0	0	1986	1986	российский	2	ADJ
3017	0	0	0	0	0	0	0	0	0	2	6	6	подбираться	2	VERB
3018	0	0	2	0	0	0	0	0	0	0	210	210	быстрый	2	ADJ
3019	2	0	0	0	0	0	0	8	0	2	42	42	поставлять	12	VERB
3020	0	0	2	0	0	0	0	0	0	0	41	41	сырой	2	ADJ
3021	0	0	2	0	0	0	0	0	0	0	6	6	рудный	2	ADJ
3022	2	0	0	0	0	0	0	4	0	2	121	121	вынудить	8	VERB
3023	0	0	0	0	0	0	0	4	0	0	12	12	перерабатывать	4	VERB
3024	0	0	2	0	0	0	0	0	0	0	14	14	продумать	2	VERB
3025	0	0	2	0	0	0	0	4	4	2	39	39	радоваться	12	VERB
3026	2	0	2	0	0	0	0	0	0	0	2	2	разбазаривать	4	VERB
3027	0	0	4	0	2	0	0	0	0	0	22	22	крутиться	6	VERB
3028	0	0	2	0	0	0	0	0	0	0	5	5	раскрутить	2	VERB
3029	0	0	2	0	0	0	0	2	2	0	35	35	рушиться	6	VERB
3030	0	0	0	0	0	0	0	2	2	0	14	14	воплотиться	4	VERB
3031	0	0	2	0	0	0	0	0	0	0	107	107	писатель	2	NOUN
3032	0	0	0	0	0	0	0	2	2	0	11	11	обуздать	4	VERB
3033	2	0	6	0	0	0	0	0	0	0	16	16	сужден	8	ADJ
3034	0	0	2	0	0	0	0	0	0	0	4	4	плащаница	2	NOUN
3035	0	0	2	0	0	0	0	0	0	0	30	30	персона	2	NOUN
3036	2	0	2	0	0	0	0	0	0	0	83	83	одинаковый	4	ADJ
3037	0	0	8	0	0	0	0	0	0	0	349	349	спорт	8	NOUN
3038	0	0	2	0	0	0	0	0	0	0	20	20	турин	2	PROPN
3039	0	0	0	0	0	0	0	2	0	0	25	25	неплохо	2	ADV
3040	0	0	0	0	0	0	0	2	0	0	6	6	подзаработать	2	VERB
3041	0	0	2	0	0	0	0	2	0	0	58	58	добавлять	4	VERB
3042	0	0	4	0	0	0	0	0	0	0	11	11	пробежать	4	VERB
3043	0	2	2	0	0	0	0	0	0	0	114	114	символ	4	NOUN
3044	0	0	2	0	0	0	0	0	0	0	16	16	закрыться	2	VERB
3045	0	0	4	0	0	0	0	0	0	0	22	22	попадаться	4	VERB
3046	0	0	0	0	0	0	0	0	2	0	2	2	сенсационно	2	ADV
3047	0	0	0	0	0	0	0	2	0	2	10	10	кушать	4	VERB
3048	0	0	0	0	0	0	2	0	0	0	612	612	русский	2	ADJ
3049	2	0	6	0	0	0	0	6	2	6	141	141	носить	22	VERB
3050	0	0	2	0	0	0	0	0	0	0	2	2	нутро	2	NOUN
3051	2	2	0	0	0	0	0	0	0	0	2	2	скандальчик	4	NOUN
3052	0	0	6	0	0	0	0	0	0	0	9307	9307	этот	6	DET
3053	0	0	0	0	0	0	0	0	2	0	58	58	вдвое	2	ADV
3054	0	0	0	0	0	0	0	2	0	0	12	12	отсрочить	2	VERB
3055	0	0	4	0	0	0	0	0	0	0	560	560	точка	4	NOUN
3056	0	0	4	0	2	0	0	0	0	0	39	39	меньше	6	ADV
3057	0	0	0	0	0	0	0	2	0	0	21	21	мысленно	2	ADV
3058	0	0	6	0	0	0	0	4	2	2	55	55	уменьшаться	14	VERB
3059	0	0	0	0	0	0	0	10	0	0	36	36	выбраться	10	VERB
3060	0	0	0	0	0	0	0	2	0	0	2	2	зарисовать	2	VERB
3061	2	0	8	0	0	0	0	0	0	0	163	163	видный	10	ADJ
3062	0	0	0	0	0	0	0	0	0	2	10	10	переворотить	2	VERB
3063	0	0	0	0	2	0	0	8	2	0	94	94	заранее	12	ADV
3064	0	0	2	0	0	0	0	0	0	0	15	15	впечатляющий	2	ADJ
3065	0	0	0	0	0	0	0	4	0	0	14	14	запечатлеть	4	VERB
3066	0	0	6	0	0	0	0	6	0	0	29	29	повредить	12	VERB
3067	0	0	0	0	0	0	0	2	0	0	35	35	оборудовать	2	VERB
3068	0	0	2	0	0	0	0	0	0	0	5	5	искажать	2	VERB
3069	0	0	0	0	0	0	0	2	2	0	8	8	защититься	4	VERB
3070	0	0	0	0	0	0	0	0	2	0	6	6	слезть	2	VERB
3071	0	0	0	0	0	0	0	6	0	0	119	119	нередко	6	ADV
3072	2	0	0	0	0	0	0	0	0	0	62	62	озеро	2	NOUN
3073	0	0	2	0	0	0	0	0	0	0	241	241	автомобиль	2	NOUN
3074	0	0	0	0	0	0	0	4	0	0	24	24	разуметься	4	VERB
3075	0	0	2	0	0	0	0	0	0	0	260	260	участок	2	NOUN
3076	0	0	0	0	0	0	0	2	0	0	22	22	монтировать	2	VERB
3077	0	0	0	0	0	0	0	4	0	0	23	23	образно	4	ADV
3078	0	0	2	0	0	0	0	0	0	2	17	17	трогаться	4	VERB
3079	0	0	4	0	0	0	0	0	0	0	31	31	абстрактный	4	ADJ
3080	0	0	4	0	0	0	0	4	4	2	104	104	заявлять	14	VERB
3081	0	0	0	0	0	0	0	2	0	0	4	4	серийно	2	ADV
3082	0	0	0	0	2	0	0	2	2	0	63	63	издать	6	VERB
3083	0	0	4	0	0	0	0	0	2	6	70	70	ссылаться	12	VERB
3084	0	0	0	0	0	0	0	4	0	0	46	46	применяться	4	VERB
3085	0	0	0	0	0	0	0	0	2	0	34	34	кардинально	2	ADV
3086	0	0	0	0	0	0	0	4	0	2	15	15	применительно	6	ADV
3087	0	2	0	0	0	0	0	0	0	0	4	4	непатриотичный	2	ADJ
3088	0	0	2	0	0	0	0	0	0	0	2	2	вступаться	2	VERB
3089	0	0	2	0	0	0	0	0	0	0	43	43	рычаг	2	NOUN
3090	2	0	0	0	0	0	0	6	4	2	36	36	уволить	14	VERB
3091	0	0	0	0	0	0	0	0	0	2	4	4	умалчивать	2	VERB
3092	0	0	2	0	0	0	0	0	0	0	76	76	санкция	2	NOUN
3093	0	0	0	0	0	0	0	10	0	2	18	18	перекрыть	12	VERB
3094	2	0	0	0	0	0	0	4	0	0	49	49	разбить	6	VERB
3095	0	0	2	0	0	0	0	0	0	0	4	4	праздный	2	ADJ
3096	0	0	4	0	0	0	0	0	0	0	821	821	любой	4	DET
3097	0	0	0	0	0	0	0	0	2	0	5	5	запевать	2	VERB
3098	0	0	0	0	0	0	0	4	0	0	21	21	юридически	4	ADV
3099	0	0	4	0	0	0	0	0	0	0	14	14	хитрый	4	ADJ
3100	0	0	0	0	0	0	0	2	0	0	4	4	молодо	2	ADV
3101	0	2	2	0	0	0	0	8	4	6	75	75	зарабатывать	22	VERB
3102	0	0	2	0	0	0	0	0	0	0	2	2	сообразовывать	2	VERB
3103	0	0	2	0	0	0	0	0	0	0	16	16	лишаться	2	VERB
3104	2	0	0	0	0	0	0	0	0	0	6	6	развестись	2	VERB
3105	0	0	2	0	0	0	0	0	0	0	9	9	комплимент	2	NOUN
3106	0	0	0	0	0	0	0	2	0	0	2	2	зарегулировать	2	VERB
3107	0	0	0	0	0	0	0	2	0	0	10	10	непонятно	2	ADV
3108	0	0	2	0	0	0	0	0	0	0	70	70	указ	2	NOUN
3109	0	0	2	0	0	0	0	0	2	0	8	8	вмещать	4	VERB
3110	2	0	4	0	0	0	0	0	0	0	8	8	побояться	6	VERB
3111	0	0	2	0	0	0	0	0	0	0	17	17	обидеться	2	VERB
3112	2	0	2	0	0	0	0	0	0	0	1082	1082	часть	4	NOUN
3113	0	0	2	0	0	0	0	4	0	2	30	30	экспериментировать	8	VERB
3114	0	0	0	0	2	0	0	0	0	0	2	2	огосударствить	2	VERB
3115	0	0	2	0	0	0	0	4	2	2	60	60	дорого	10	ADV
3116	0	0	0	0	0	0	0	4	0	0	15	15	избавляться	4	VERB
3117	0	0	2	0	0	0	0	0	0	0	74	74	провал	2	NOUN
3118	2	0	0	0	0	0	0	8	4	2	106	106	победить	16	VERB
3119	0	2	4	0	0	0	0	0	0	0	356	356	маленький	6	ADJ
3120	0	0	0	0	0	0	0	2	2	0	17	17	отделяться	4	VERB
3121	2	0	4	0	0	0	0	6	0	0	41	41	отнять	12	VERB
3122	0	0	0	0	2	0	0	4	0	0	10	10	торговаться	6	VERB
3123	0	0	0	0	0	0	0	0	6	0	69	69	навсегда	6	ADV
3124	0	0	4	0	0	0	0	2	0	0	15	15	путешествовать	6	VERB
3125	0	0	0	0	0	0	0	0	2	0	27	27	исторически	2	ADV
3126	0	0	2	0	0	0	0	0	0	0	6	6	детерминизм	2	NOUN
3127	0	0	2	0	0	0	0	0	0	0	112	112	грузинский	2	ADJ
3128	0	0	2	0	0	0	0	0	0	0	63	63	горбачев	2	PROPN
3129	0	0	6	0	0	0	0	0	0	0	199	199	душа	6	NOUN
3130	0	2	2	0	0	0	0	0	0	0	181	181	чей	4	DET
3131	2	2	2	0	0	0	0	2	0	0	17	17	набраться	8	VERB
3132	0	0	0	0	0	0	0	0	0	2	18	18	твердить	2	VERB
3133	0	0	0	0	0	0	0	0	2	0	14	14	валить	2	VERB
3134	2	2	0	0	0	0	0	0	0	0	2	2	карикатурист	4	NOUN
3135	0	0	2	0	0	0	0	0	0	0	18	18	беспомощность	2	NOUN
3136	0	0	0	0	0	0	0	0	2	0	2	2	мелочиться	2	VERB
3137	0	0	2	0	0	0	0	0	0	2	9	9	прибавиться	4	VERB
3138	2	0	0	0	0	0	0	0	0	0	10	10	субсидировать	2	VERB
3139	0	0	0	0	0	0	0	0	2	0	9	9	болтаться	2	VERB
3140	2	2	2	0	0	0	0	0	0	0	177	177	обстоятельство	6	NOUN
3141	0	0	0	0	0	0	0	0	2	0	4	4	сметать	2	VERB
3142	0	0	2	0	0	0	0	2	0	0	13	13	адаптировать	4	VERB
3143	0	0	0	0	0	0	0	2	0	0	4	4	починить	2	VERB
3144	0	0	6	0	0	0	0	0	0	0	389	389	отдельный	6	ADJ
3145	0	0	2	0	0	0	0	0	0	0	9	9	заезд	2	NOUN
3146	2	0	2	0	0	0	0	0	0	0	122	122	чемпион	4	NOUN
3147	0	0	0	0	0	0	0	4	0	0	6	6	запрыгнуть	4	VERB
3148	0	0	0	0	0	0	0	2	0	0	2	2	зацепиться	2	VERB
3149	0	0	6	0	0	0	0	0	2	2	78	78	предоставлять	10	VERB
3150	0	0	0	0	0	0	0	4	2	0	8	8	растопить	6	VERB
3151	0	2	0	0	0	0	0	0	0	0	31	31	наивный	2	ADJ
3152	0	0	0	0	0	0	0	4	0	0	16	16	воплотить	4	VERB
3153	0	0	2	0	0	0	0	0	0	0	167	167	дерево	2	NOUN
3154	0	2	6	0	0	0	0	0	0	0	432	432	порядок	8	NOUN
3155	0	0	2	0	0	0	0	8	4	0	66	66	ломать	14	VERB
3156	0	0	2	0	0	0	0	0	0	0	2	2	изнашивать	2	VERB
3157	2	0	0	0	0	0	0	6	0	0	34	34	придумывать	8	VERB
3158	0	0	2	0	0	0	0	2	0	0	14	14	засчитывать	4	VERB
3159	0	0	2	0	0	0	0	0	0	0	11	11	азартный	2	ADJ
3160	0	0	2	0	0	0	0	0	0	0	317	317	планета	2	NOUN
3161	0	0	2	0	0	0	0	0	0	0	23	23	количественный	2	ADJ
3162	0	0	2	0	0	0	0	4	0	0	17	17	ругать	6	VERB
3163	0	0	2	0	0	0	0	0	0	0	14	14	выборочный	2	ADJ
3164	0	0	0	0	0	0	0	0	0	2	12	12	вычислять	2	VERB
3165	0	0	4	0	0	0	0	0	2	0	27	27	больно	6	ADV
3166	0	0	2	0	0	0	0	0	0	0	2	2	сечь	2	VERB
3167	0	0	2	0	0	0	0	0	0	0	5	5	разучиться	2	VERB
3168	0	0	0	0	0	0	0	2	0	0	8	8	разбиться	2	VERB
3169	0	0	0	0	0	0	0	6	6	0	266	266	возможно	12	ADV
3170	0	0	2	0	0	0	0	0	0	0	67	67	автомобильный	2	ADJ
3171	4	0	6	0	0	0	0	4	6	0	189	189	напоминать	20	VERB
3172	0	0	2	0	0	0	0	0	0	0	8	8	продавить	2	VERB
3173	0	0	2	0	0	0	0	0	0	0	27	27	объемный	2	ADJ
3174	0	0	4	0	0	0	0	2	2	0	29	29	разрушаться	8	VERB
3175	0	0	0	0	0	0	0	2	0	0	2	2	состаривать	2	VERB
3176	4	2	0	0	0	0	0	0	0	0	199	199	норма	6	NOUN
3177	0	0	2	0	0	0	0	0	0	0	2	2	поддавать	2	VERB
3178	0	0	4	0	0	0	0	0	0	0	817	817	друг	4	NOUN
3179	0	0	4	0	0	0	0	2	0	0	46	46	грабить	6	VERB
3180	8	2	0	0	0	0	0	0	0	0	135	135	верный	10	ADJ
3181	0	0	2	0	0	0	0	0	0	0	19	19	живот	2	NOUN
3182	0	0	2	0	0	0	0	0	0	0	172	172	доказательство	2	NOUN
3183	0	0	0	0	0	0	0	2	0	0	4	4	передвигать	2	VERB
3184	0	0	0	0	0	0	0	2	0	2	2	2	ощупью	4	ADV
3185	0	0	0	0	0	0	0	2	0	0	34	34	надеть	2	VERB
3186	0	0	2	0	0	0	0	0	0	0	22	22	ныряльщик	2	NOUN
3187	0	0	2	0	0	0	0	0	0	0	9	9	замерзать	2	VERB
3188	0	0	0	0	0	0	0	2	0	0	3	3	охлаждаться	2	VERB
3189	0	0	6	0	0	0	0	0	0	0	657	657	причина	6	NOUN
3190	0	0	2	0	0	0	0	2	0	0	12	12	удалять	4	VERB
3191	0	0	2	0	0	0	0	0	0	0	10	10	сушить	2	VERB
3192	0	0	2	0	0	0	0	2	0	0	5	5	промокнуть	4	VERB
3193	0	0	4	0	0	0	0	0	0	0	334	334	воздух	4	NOUN
3194	0	0	4	0	0	0	0	2	0	2	8	8	обморозить	8	VERB
3195	0	0	2	0	0	0	0	0	2	0	15	15	погружаться	4	VERB
3196	0	0	2	0	0	0	0	2	0	0	34	34	равно	4	ADV
3197	0	0	4	0	0	0	0	0	0	0	5	5	напрягаться	4	VERB
3198	2	0	0	0	0	0	0	4	0	0	25	25	расположить	6	VERB
3199	0	0	0	0	0	0	0	2	0	0	17	17	страховать	2	VERB
3200	0	0	0	0	0	0	0	2	0	0	4	4	подтащить	2	VERB
3201	2	0	0	0	0	0	0	2	0	0	4	4	выучиться	4	VERB
3202	0	0	6	0	0	0	0	0	0	0	7	7	прерываться	6	VERB
3203	0	0	0	0	0	0	0	2	0	0	2	2	переодевать	2	VERB
3204	0	0	0	0	0	0	0	2	0	0	4	4	подогнать	2	VERB
3205	0	0	2	0	0	0	0	0	0	0	6	6	обух	2	NOUN
3206	0	0	0	0	0	0	0	0	0	2	4	4	плашмя	2	ADV
3207	2	0	0	0	0	0	0	0	0	0	72	72	клинок	2	NOUN
3208	2	0	0	0	0	0	0	0	0	0	6	6	гнуться	2	VERB
3209	0	0	2	0	0	0	0	0	0	0	2	2	трескаться	2	VERB
3210	0	0	4	0	0	0	0	0	0	0	566	566	настоящий	4	ADJ
3211	0	0	2	0	0	0	0	0	0	0	2	2	эстетик	2	NOUN
3212	0	0	4	0	0	0	0	0	0	0	129	129	спортивный	4	ADJ
3213	0	0	2	0	0	0	0	0	0	0	39	39	прицел	2	NOUN
3214	0	0	2	0	0	0	0	6	0	0	17	17	убирать	8	VERB
3215	0	0	0	0	0	0	0	2	0	0	2	2	измельчать	2	VERB
3216	0	0	0	2	0	0	0	2	0	0	10	10	загружать	4	VERB
3217	0	0	0	0	0	0	0	0	2	0	12	12	подбрасывать	2	VERB
3218	0	0	0	0	0	0	0	2	0	0	16	16	крепить	2	VERB
3219	0	0	2	0	0	0	0	0	0	0	69	69	уголь	2	NOUN
3220	0	0	0	0	0	0	0	2	0	0	20	20	выразиться	2	VERB
3221	0	0	2	0	0	0	0	0	0	0	23	23	спирт	2	NOUN
3222	0	0	0	0	0	0	0	4	0	2	13	13	вручную	6	ADV
3223	0	0	6	0	0	0	0	2	2	0	17	17	беспокоиться	10	VERB
3224	0	0	4	0	0	0	0	2	0	0	16	16	взорваться	6	VERB
3225	0	0	0	0	0	0	0	6	6	0	63	63	очевидно	12	ADV
3226	2	0	0	0	0	0	0	2	0	0	20	20	завысить	4	VERB
3227	0	0	2	0	0	0	0	0	0	0	105	105	прибыль	2	NOUN
3228	0	0	2	0	0	0	0	0	0	0	2	2	устрашиться	2	VERB
3229	0	0	0	0	0	0	0	2	0	2	10	10	расшифровать	4	VERB
3230	0	0	2	0	0	0	0	4	0	0	37	37	покрывать	6	VERB
3231	0	0	2	0	0	0	0	2	0	2	20	20	голодать	6	VERB
3232	6	0	0	0	0	0	0	0	0	0	84	84	неизбежный	6	ADJ
3233	0	0	4	0	0	0	0	2	0	0	48	48	отправлять	6	VERB
3234	0	0	0	0	0	0	0	2	2	0	59	59	приблизительно	4	ADV
3235	0	0	0	0	0	0	0	2	0	0	8	8	документировать	2	VERB
3236	4	2	0	0	0	0	0	4	0	2	49	49	задействовать	12	VERB
3237	0	2	0	0	0	0	0	0	0	0	10	10	влиться	2	VERB
3238	0	2	0	0	0	0	0	0	0	0	4	4	дестабилизировать	2	VERB
3239	0	0	0	0	0	0	0	2	0	0	4	4	доить	2	VERB
3240	0	0	0	0	0	0	0	2	0	0	2	2	корригировать	2	VERB
3241	0	0	0	0	0	0	0	2	2	0	9	9	осуществиться	4	VERB
3242	0	0	2	0	0	0	2	0	0	0	4	4	харизматичный	4	ADJ
3243	0	0	0	0	0	0	0	4	0	0	30	30	отличать	4	VERB
3244	0	0	4	0	0	0	0	0	0	0	368	368	ресурс	4	NOUN
3245	0	2	6	0	0	0	0	0	0	0	450	450	совет	8	PROPN
3246	0	0	2	0	0	0	0	0	0	0	3	3	дружелюбный	2	ADJ
3247	0	0	2	0	0	0	0	0	0	0	2	2	фатализм	2	NOUN
3248	0	0	0	0	0	0	0	2	0	0	6	6	источать	2	VERB
3249	0	0	2	0	0	0	0	0	2	0	28	28	взрыть	4	VERB
3250	0	0	0	0	0	0	0	2	0	0	2	2	бесчеловечно	2	ADV
3251	4	0	0	0	0	0	0	0	0	0	25	25	гибнуть	4	VERB
3252	0	0	0	0	0	0	0	0	2	2	59	59	слегка	4	ADV
3253	0	2	0	0	0	0	0	0	0	0	6	6	безвыходный	2	ADJ
3254	0	0	2	0	0	0	0	0	0	0	15	15	дискутировать	2	VERB
3255	0	0	2	0	0	0	0	0	0	0	30	30	беслан	2	PROPN
3256	2	0	2	0	0	0	0	6	2	0	33	33	догадаться	12	VERB
3257	0	0	2	0	0	0	0	0	0	0	2	2	спонтанно	2	ADV
3258	0	0	2	0	0	0	0	0	0	0	70	70	почва	2	NOUN
3259	0	0	0	0	0	0	0	0	2	0	8	8	отдаленно	2	ADV
3260	0	0	2	0	0	0	0	0	0	0	10	10	приучить	2	VERB
3261	0	0	2	0	0	0	0	0	0	0	1232	1232	сторона	2	NOUN
3262	0	0	0	0	0	0	0	4	0	0	14	14	разорваться	4	VERB
3263	0	0	2	0	0	0	0	0	0	0	11	11	целиться	2	VERB
3264	0	0	0	0	2	0	0	0	0	0	8	8	схватываться	2	VERB
3265	0	0	0	0	2	0	0	0	0	0	2	2	завинтить	2	VERB
3266	0	0	4	0	0	0	0	0	0	0	22	22	миновать	4	VERB
3267	0	0	0	0	0	0	0	0	0	2	2	2	подкатывать	2	VERB
3268	0	0	0	0	2	0	0	0	0	0	20	20	потихоньку	2	ADV
3269	0	0	0	0	0	0	0	0	0	2	7	7	выдергивать	2	VERB
3270	0	0	0	0	0	0	0	2	0	0	10	10	переместить	2	VERB
3271	0	0	0	0	0	0	0	2	0	0	12	12	влево	2	ADV
3272	0	0	2	0	0	0	0	4	0	0	15	15	замолчать	6	VERB
3273	0	2	2	0	0	0	0	0	0	0	2	2	засоряться	4	VERB
3274	0	0	0	0	0	0	0	4	0	0	4	4	промывать	4	VERB
3275	0	0	2	0	0	0	0	2	0	2	10	10	тратиться	6	VERB
3276	0	0	0	0	0	0	0	2	0	0	2	2	вытряхивать	2	VERB
3277	2	0	0	0	0	0	0	0	0	0	2	2	засосать	2	VERB
3278	0	0	2	0	0	0	0	0	0	0	70	70	свежий	2	ADJ
3279	0	0	0	0	0	0	0	8	10	0	99	99	итак	18	ADV
3280	0	0	2	0	0	0	0	0	0	0	333	333	близкий	2	ADJ
3281	0	0	0	0	0	0	0	0	0	2	8	8	грянуть	2	VERB
3282	0	0	2	0	0	0	0	0	0	0	13	13	министерский	2	ADJ
3283	0	0	8	0	0	0	0	2	2	0	23	23	сулить	12	VERB
3284	0	0	2	0	0	0	0	2	0	0	8	8	расстроить	4	VERB
3285	0	0	0	0	0	0	0	6	0	0	54	54	навстречу	6	ADV
3286	0	0	2	0	0	0	0	0	0	0	5	5	похвала	2	NOUN
3287	0	2	0	0	0	0	0	0	0	0	8	8	вываляться	2	VERB
3288	4	2	2	0	0	0	0	0	0	0	59	59	удерживать	8	VERB
3289	0	0	0	0	0	0	0	2	0	0	8	8	управляться	2	VERB
3290	0	0	2	0	0	0	0	4	0	0	7	7	сковывать	6	VERB
3291	0	0	2	0	0	0	0	0	0	0	3	3	пристегивать	2	VERB
3292	0	0	2	0	0	0	0	2	0	0	9	9	сыпать	4	VERB
3293	2	0	0	0	0	0	0	0	0	0	11	11	сталкивать	2	VERB
3294	2	0	0	0	0	0	0	0	2	0	25	25	отстоять	4	VERB
3295	0	0	2	0	0	0	0	0	0	0	234	234	соревнование	2	NOUN
3296	0	0	6	0	0	0	0	0	0	0	2568	2568	его	6	DET
3297	0	0	2	0	0	0	0	0	0	0	4	4	вылечивать	2	VERB
3298	0	0	2	0	0	0	0	0	0	0	58	58	накопление	2	NOUN
3299	0	0	2	0	0	0	0	0	0	0	79	79	окончательный	2	ADJ
3300	0	0	4	0	0	0	0	0	0	0	298	298	необходимость	4	NOUN
3301	0	2	4	0	0	0	0	0	0	0	52	52	роскошь	6	NOUN
3302	0	0	2	0	0	0	0	0	0	0	6	6	седина	2	NOUN
3303	0	2	0	0	0	0	0	0	0	0	14	14	нейтрализовать	2	VERB
3304	0	0	0	0	0	0	0	2	0	2	36	36	проникать	4	VERB
3305	0	0	0	0	0	0	0	2	0	0	8	8	прицепить	2	VERB
3306	0	0	2	0	0	0	0	4	2	2	53	53	предотвратить	10	VERB
3307	0	0	2	0	0	0	0	0	0	2	10	10	сгинуть	4	VERB
3308	0	0	2	0	0	0	0	0	0	2	28	28	отступать	4	VERB
3309	2	0	2	0	0	0	0	0	0	0	791	791	задача	4	NOUN
3310	0	0	6	0	0	0	0	0	0	0	24	24	случайность	6	NOUN
3311	0	0	2	0	0	0	0	0	0	0	140	140	николай	2	PROPN
3312	0	0	2	0	0	0	0	0	0	0	2	2	отстрелять	2	VERB
3313	0	2	0	0	0	0	0	0	2	0	12	12	побудить	4	VERB
3314	0	0	0	0	0	0	0	2	2	0	13	13	раздобыть	4	VERB
3315	0	0	2	0	0	0	0	0	0	0	335	335	официальный	2	ADJ
3316	0	4	0	0	0	0	0	2	2	0	33	33	предпочесть	8	VERB
3317	0	0	4	0	0	0	0	0	0	0	10	10	компрометировать	4	VERB
3318	0	0	4	0	0	0	0	0	0	0	168	168	террорист	4	NOUN
3319	2	4	2	0	0	0	0	0	0	0	15	15	разрушиться	8	VERB
3320	0	0	2	0	0	0	0	4	0	2	41	41	изображать	8	VERB
3321	0	0	2	0	0	0	0	0	0	0	2	2	досчитываться	2	VERB
3322	2	0	0	0	0	0	0	0	0	0	5	5	соседствовать	2	VERB
3323	0	0	0	0	0	0	0	6	0	0	89	89	максимально	6	ADV
3324	0	0	0	0	0	0	0	2	0	0	29	29	залить	2	VERB
3325	0	0	0	0	0	0	0	6	0	0	16	16	развести	6	VERB
3326	0	2	0	0	0	0	0	2	0	0	21	21	утонуть	4	VERB
3327	0	0	0	0	0	0	0	2	0	0	8	8	подержать	2	VERB
3328	2	0	2	0	0	0	0	2	0	0	10	10	доработать	6	VERB
3329	0	0	0	0	0	0	0	2	0	0	2	2	отгравировать	2	VERB
3330	0	0	0	0	0	0	0	2	0	0	8	8	сохнуть	2	VERB
3331	0	0	2	0	0	0	0	0	0	0	313	313	белый	2	ADJ
3332	0	0	0	0	0	0	0	2	0	0	39	39	наметить	2	VERB
3333	0	0	0	0	0	0	0	2	0	0	2	2	окунуть	2	VERB
3334	0	0	4	0	0	0	0	0	0	0	6	6	сдерживаться	4	VERB
3335	0	0	4	0	0	0	0	0	0	0	13	13	питать	4	VERB
3336	0	0	4	0	0	0	0	0	0	0	989	989	три	4	NUM
3337	0	0	2	0	0	0	0	0	0	0	78	78	беда	2	NOUN
3338	0	0	2	0	0	0	0	4	2	0	28	28	придать	8	VERB
3339	0	2	0	0	0	0	0	0	0	0	643	643	правило	2	NOUN
3340	0	0	0	0	0	0	0	0	2	0	2	2	подзабываться	2	VERB
3341	0	0	0	0	0	0	0	0	2	0	2	2	утюжить	2	VERB
3342	0	0	0	0	0	0	0	0	2	0	4	4	вверить	2	VERB
3343	0	0	0	0	0	0	0	4	0	0	18	18	впасть	4	VERB
3344	0	0	2	0	0	0	0	6	0	2	98	98	указать	10	VERB
3345	2	0	2	0	0	0	0	12	0	0	47	47	приостановить	16	VERB
3346	0	0	0	0	0	0	0	2	0	0	32	32	негативно	2	ADV
3347	0	0	2	0	0	0	0	0	0	0	2	2	упрямиться	2	VERB
3348	0	0	14	0	0	0	0	2	0	0	61	61	запрещать	16	VERB
3349	0	0	6	0	0	0	0	0	0	2	45	45	выигрывать	8	VERB
3350	0	0	0	0	0	0	0	4	0	0	27	27	вот-вот	4	ADV
3351	2	0	6	0	0	0	0	2	0	0	26	26	сдерживать	10	VERB
3352	0	0	0	0	0	0	0	2	0	0	2	2	приличествовать	2	VERB
3353	2	0	0	0	0	0	0	0	0	0	6	6	органичный	2	ADJ
3354	0	0	6	0	0	0	0	0	0	0	18	18	передаваться	6	VERB
3355	0	0	0	0	0	0	0	4	0	0	6	6	мутировать	4	VERB
3356	0	0	0	0	0	0	0	2	2	0	45	45	проснуться	4	VERB
3357	2	0	0	0	0	0	0	2	0	0	4	4	одуматься	4	VERB
3358	0	0	2	0	0	0	0	2	0	0	4	4	роптать	4	VERB
3359	0	0	0	0	0	0	0	2	0	0	4	4	ошарашить	2	VERB
3360	0	0	0	0	0	0	0	2	0	0	6	6	облекать	2	VERB
3361	0	0	2	0	0	0	0	0	0	0	24	24	согражданин	2	NOUN
3362	0	0	2	0	0	0	0	0	0	0	6	6	осилить	2	VERB
3363	0	0	2	0	0	0	0	0	0	0	317	317	срок	2	NOUN
3364	0	0	6	0	0	0	0	0	0	2	31	31	пересекаться	8	VERB
3365	2	0	2	0	0	0	0	8	2	2	117	117	отправить	16	VERB
3366	0	0	0	0	0	0	0	0	2	0	2	2	отсмотреть	2	VERB
3367	2	2	0	0	0	0	0	0	0	0	4	4	присмотреться	4	VERB
3368	0	0	2	0	0	0	0	0	0	0	554	554	доллар	2	NOUN
3369	0	0	0	0	0	0	0	6	0	0	20	20	продержаться	6	VERB
3370	0	2	0	0	0	0	0	0	0	0	39	39	квалифицировать	2	VERB
3371	2	2	8	0	0	0	0	4	2	4	33	33	подчиняться	22	VERB
3372	0	0	0	0	0	0	0	2	0	0	4	4	поубавить	2	VERB
3373	0	0	0	0	0	0	0	2	0	0	2	2	завинчивать	2	VERB
3374	0	0	0	0	0	0	0	2	0	0	40	40	крепко	2	ADV
3375	0	0	0	0	0	0	0	2	0	2	4	4	дозвониться	4	VERB
3376	0	0	2	0	0	0	0	0	0	0	62	62	xxi	2	NUM
3377	0	0	2	0	0	0	0	0	0	0	41	41	глобализация	2	NOUN
3378	4	0	2	0	0	0	0	0	0	0	73	73	нечего	6	PRON
3379	2	0	2	0	0	0	0	0	0	0	413	413	участник	4	NOUN
3380	2	0	2	0	0	0	0	2	0	0	16	16	сдаваться	6	VERB
